Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Variant Image,Gift Card,SEO Title,SEO Description,Status
oculos-eye-jacket-2,,,,,,,,,Preta Lente Tanzanite,ML-OCULOS-EYE-JACKET-2-12,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/eye-jacket/preta-lente-tanzanite.jpg,12,Eye Jacket — Preta Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/eye-jacket/preta-lente-tanzanite.jpg,,,,
oculos-eye-jacket-2,,,,,,,,,Preta Lente VR28,ML-OCULOS-EYE-JACKET-2-13,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/eye-jacket/preta-lente-vr28.jpg,13,Eye Jacket — Preta Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/eye-jacket/preta-lente-vr28.jpg,,,,
oculos-dartboard-1,Dartboard,"<p>Statement bold — a peça mais exclusiva da coleção.</p><p>Óculos Dartboard com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,categoria-classica,TRUE,Cor,Degrade Preta,ML-OCULOS-DARTBOARD-1-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/degrade-preta.jpg,1,Dartboard — Degrade Preta,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/degrade-preta.jpg,FALSE,Dartboard — Monster Lupas,Statement bold — a peça mais exclusiva da coleção.,active
oculos-dartboard-1,,,,,,,,,Prata Lente Espelhada,ML-OCULOS-DARTBOARD-1-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/prata-lente-espelhada.jpg,2,Dartboard — Prata Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/prata-lente-espelhada.jpg,,,,
oculos-dartboard-1,,,,,,,,,Preta Lente Preta,ML-OCULOS-DARTBOARD-1-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/preta-lente-preta.jpg,3,Dartboard — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/preta-lente-preta.jpg,,,,
oculos-dartboard-1,,,,,,,,,Preta Lente VR28,ML-OCULOS-DARTBOARD-1-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/preta-lente-vr28.jpg,4,Dartboard — Preta Lente VR28,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/preta-lente-vr28.jpg,,,,
oculos-dartboard-1,,,,,,,,,Rosa Haste Branca,ML-OCULOS-DARTBOARD-1-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/rosa-haste-branca.jpg,5,Dartboard — Rosa Haste Branca,https://site-pi-six-62.vercel.app/assets/produtos/dartboard/rosa-haste-branca.jpg,,,,
coilover,Coilover,"<p>A ""óculos da molinha"" — design mecânico exclusivo com molas nas hastes.</p><p>Óculos Coilover com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-streetwear, colecao-novidades, colecao-performance",TRUE,Cor,Black Haste Preta,ML-COILOVER-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/coilover/black-haste-preta.jpg,1,Coilover — Black Haste Preta,https://site-pi-six-62.vercel.app/assets/produtos/coilover/black-haste-preta.jpg,FALSE,Coilover — Monster Lupas,"A ""óculos da molinha"" — design mecânico exclusivo com molas nas hastes.",active
coilover,,,,,,,,,Plasma Haste Preta,ML-COILOVER-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/coilover/plasma-haste-preta.jpg,2,Coilover — Plasma Haste Preta,https://site-pi-six-62.vercel.app/assets/produtos/coilover/plasma-haste-preta.jpg,,,,
de-soto,De Soto,"<p>Inspiração retrô dos anos 60 com tecnologia e design premium.</p><p>Óculos De Soto com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,Azul Lentes Espelhada,ML-DE-SOTO-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/de-soto/azul-lentes-espelhada.jpg,1,De Soto — Azul Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/de-soto/azul-lentes-espelhada.jpg,FALSE,De Soto — Monster Lupas,Inspiração retrô dos anos 60 com tecnologia e design premium.,active
de-soto,,,,,,,,,Carbon Lentes Black,ML-DE-SOTO-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/de-soto/carbon-lentes-black.jpg,2,De Soto — Carbon Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/de-soto/carbon-lentes-black.jpg,,,,
de-soto,,,,,,,,,Cristal Lentes Tanzanite,ML-DE-SOTO-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/de-soto/cristal-lentes-tanzanite.jpg,3,De Soto — Cristal Lentes Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/de-soto/cristal-lentes-tanzanite.jpg,,,,
double-x-24k,Double X 24K,"<p>Linha X-Metal com acabamento texturizado que simula ouro 24k.</p><p>Óculos Double X 24K com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades, colecao-colecionador",TRUE,Cor,24K,ML-DOUBLE-X-24K-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/24k.jpg,1,Double X 24K — 24K,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/24k.jpg,FALSE,Double X 24K — Monster Lupas,Linha X-Metal com acabamento texturizado que simula ouro 24k.,active
double-x-24k,,,,,,,,,Lentes Espelhada,ML-DOUBLE-X-24K-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/lentes-espelhada.jpg,2,Double X 24K — Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/lentes-espelhada.jpg,,,,
double-x-24k,,,,,,,,,Lentes Tanzanite,ML-DOUBLE-X-24K-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/lentes-tanzanite.jpg,3,Double X 24K — Lentes Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/lentes-tanzanite.jpg,,,,
double-x-24k,,,,,,,,,Plasma Lente Ice Escura,ML-DOUBLE-X-24K-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/plasma-lente-ice-escura.jpg,4,Double X 24K — Plasma Lente Ice Escura,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/plasma-lente-ice-escura.jpg,,,,
double-x-24k,,,,,,,,,Plasma,ML-DOUBLE-X-24K-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/plasma.jpg,5,Double X 24K — Plasma,https://site-pi-six-62.vercel.app/assets/produtos/double-x-24k/plasma.jpg,,,,
half-jacket,Half Jacket,"<p>Design semiaro esportivo — leve, agressivo e pronto pro dia a dia.</p><p>Óculos Half Jacket com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-esportiva, colecao-novidades, colecao-performance",TRUE,Cor,Carbon Lentes Black,ML-HALF-JACKET-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/carbon-lentes-black.jpg,1,Half Jacket — Carbon Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/carbon-lentes-black.jpg,FALSE,Half Jacket — Monster Lupas,"Design semiaro esportivo — leve, agressivo e pronto pro dia a dia.",active
half-jacket,,,,,,,,,Carbon Lentes Espelhada,ML-HALF-JACKET-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/carbon-lentes-espelhada.jpg,2,Half Jacket — Carbon Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/carbon-lentes-espelhada.jpg,,,,
half-jacket,,,,,,,,,Carbon Lentes Tanzanite,ML-HALF-JACKET-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/carbon-lentes-tanzanite.jpg,3,Half Jacket — Carbon Lentes Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/carbon-lentes-tanzanite.jpg,,,,
half-jacket,,,,,,,,,Cinza Preto Lente Espelhada,ML-HALF-JACKET-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/cinza-preto-lente-espelhada.jpg,4,Half Jacket — Cinza Preto Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/cinza-preto-lente-espelhada.jpg,,,,
half-jacket,,,,,,,,,Marrom Lentes VR28,ML-HALF-JACKET-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/marrom-lentes-vr28.jpg,5,Half Jacket — Marrom Lentes VR28,https://site-pi-six-62.vercel.app/assets/produtos/half-jacket/marrom-lentes-vr28.jpg,,,,
highland,Highland,"<p>Visual esportivo com design moderno pra uso casual.</p><p>Óculos Highland com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,Carbon Lentes Black,ML-HIGHLAND-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/highland/carbon-lentes-black.jpg,1,Highland — Carbon Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/highland/carbon-lentes-black.jpg,FALSE,Highland — Monster Lupas,Visual esportivo com design moderno pra uso casual.,active
highland,,,,,,,,,Carbon Lentes Espelhada,ML-HIGHLAND-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/highland/carbon-lentes-espelhada.jpg,2,Highland — Carbon Lentes Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/highland/carbon-lentes-espelhada.jpg,,,,
highland,,,,,,,,,Cristal Lentes Black,ML-HIGHLAND-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/highland/cristal-lentes-black.jpg,3,Highland — Cristal Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/highland/cristal-lentes-black.jpg,,,,
highland,,,,,,,,,Cristal Lentes Transparente Vermelha,ML-HIGHLAND-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/highland/cristal-lentes-transparente-vermelha.jpg,4,Highland — Cristal Lentes Transparente Vermelha,https://site-pi-six-62.vercel.app/assets/produtos/highland/cristal-lentes-transparente-vermelha.jpg,,,,
highland,,,,,,,,,Marrom Lentes VR28,ML-HIGHLAND-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/highland/marrom-lentes-vr28.jpg,5,Highland — Marrom Lentes VR28,https://site-pi-six-62.vercel.app/assets/produtos/highland/marrom-lentes-vr28.jpg,,,,
hstn,HSTN,"<p>Linhas modernas e visual sofisticado — a cultura urbana em forma de óculos.</p><p>Óculos HSTN com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-classica, colecao-novidades",TRUE,Cor,Cinza Escuro Claro Gold Café,ML-HSTN-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/cinza-escuro-claro-gold-cafe.jpg,1,HSTN — Cinza Escuro Claro Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/hstn/cinza-escuro-claro-gold-cafe.jpg,FALSE,HSTN — Monster Lupas,Linhas modernas e visual sofisticado — a cultura urbana em forma de óculos.,active
hstn,,,,,,,,,Cinza Escuro Claro Lente Gold,ML-HSTN-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/cinza-escuro-claro-lente-gold.jpg,2,HSTN — Cinza Escuro Claro Lente Gold,https://site-pi-six-62.vercel.app/assets/produtos/hstn/cinza-escuro-claro-lente-gold.jpg,,,,
hstn,,,,,,,,,Cinza Escuro Claro Lente Roxa,ML-HSTN-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/cinza-escuro-claro-lente-roxa.jpg,3,HSTN — Cinza Escuro Claro Lente Roxa,https://site-pi-six-62.vercel.app/assets/produtos/hstn/cinza-escuro-claro-lente-roxa.jpg,,,,
hstn,,,,,,,,,Preta e Cinza Lente Ruby,ML-HSTN-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-cinza-lente-ruby.jpg,4,HSTN — Preta e Cinza Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-cinza-lente-ruby.jpg,,,,
hstn,,,,,,,,,Preta Lente Dark Ruby,ML-HSTN-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-dark-ruby.jpg,5,HSTN — Preta Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-dark-ruby.jpg,,,,
hstn,,,,,,,,,Preta Lente Espelhada,ML-HSTN-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-espelhada.jpg,6,HSTN — Preta Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-espelhada.jpg,,,,
hstn,,,,,,,,,Preta Lente Gold,ML-HSTN-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-gold.jpg,7,HSTN — Preta Lente Gold,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-gold.jpg,,,,
hstn,,,,,,,,,Preta Lente Ice,ML-HSTN-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-ice.jpg,8,HSTN — Preta Lente Ice,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-ice.jpg,,,,
hstn,,,,,,,,,Preta Lente Preta,ML-HSTN-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-preta.jpg,9,HSTN — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-preta.jpg,,,,
hstn,,,,,,,,,Preta Lente Roxa,ML-HSTN-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-roxa.jpg,10,HSTN — Preta Lente Roxa,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-roxa.jpg,,,,
hstn,,,,,,,,,Preta Lente Ruby,ML-HSTN-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-ruby.jpg,11,HSTN — Preta Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-ruby.jpg,,,,
hstn,,,,,,,,,Preta Lente Tanzanite,ML-HSTN-12,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-tanzanite.jpg,12,HSTN — Preta Lente Tanzanite,https://site-pi-six-62.vercel.app/assets/produtos/hstn/preta-lente-tanzanite.jpg,,,,
lach,Lach,"<p>Sistema Latch prende no colarinho — leveza O Matter e alta definição.</p><p>Óculos Lach com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-streetwear, colecao-novidades",TRUE,Cor,Marrom Lentes VR28,ML-LACH-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/lach/marrom-lentes-vr28.jpg,1,Lach — Marrom Lentes VR28,https://site-pi-six-62.vercel.app/assets/produtos/lach/marrom-lentes-vr28.jpg,FALSE,Lach — Monster Lupas,Sistema Latch prende no colarinho — leveza O Matter e alta definição.,active
lach,,,,,,,,,Preto Lentes Black,ML-LACH-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/lach/preto-lentes-black.jpg,2,Lach — Preto Lentes Black,https://site-pi-six-62.vercel.app/assets/produtos/lach/preto-lentes-black.jpg,,,,
m-frame,M Frame,"<p>Lente única, campo de visão amplo — o clássico dos atletas.</p><p>Óculos M Frame com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades",TRUE,Cor,Preta Lente Espelhada,ML-M-FRAME-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-espelhada.jpg,1,M Frame — Preta Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-espelhada.jpg,FALSE,M Frame — Monster Lupas,"Lente única, campo de visão amplo — o clássico dos atletas.",active
m-frame,,,,,,,,,Preta Lente Gold Café,ML-M-FRAME-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-gold-cafe.jpg,2,M Frame — Preta Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-gold-cafe.jpg,,,,
m-frame,,,,,,,,,Preta Lente Ruby,ML-M-FRAME-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-ruby.jpg,3,M Frame — Preta Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-ruby.jpg,,,,
m-frame,,,,,,,,,Preta Lente Torch,ML-M-FRAME-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-torch.jpg,4,M Frame — Preta Lente Torch,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/preta-lente-torch.jpg,,,,
m-frame,,,,,,,,,X Metal Lente Espelhada,ML-M-FRAME-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/x-metal-lente-espelhada.jpg,5,M Frame — X Metal Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/x-metal-lente-espelhada.jpg,,,,
m-frame,,,,,,,,,X Metal Lente Gold Café,ML-M-FRAME-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/x-metal-lente-gold-cafe.jpg,6,M Frame — X Metal Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/x-metal-lente-gold-cafe.jpg,,,,
m-frame,,,,,,,,,X Metal Lente Preta,ML-M-FRAME-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/x-metal-lente-preta.jpg,7,M Frame — X Metal Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/m-frame/x-metal-lente-preta.jpg,,,,
mag-four,Mag Four,"<p>Armação vintage em liga leve — referência entre colecionadores.</p><p>Óculos Mag Four com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades, colecao-colecionador",TRUE,Cor,Plasma Lente Gold,ML-MAG-FOUR-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/plasma-lente-gold.jpg,1,Mag Four — Plasma Lente Gold,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/plasma-lente-gold.jpg,FALSE,Mag Four — Monster Lupas,Armação vintage em liga leve — referência entre colecionadores.,active
mag-four,,,,,,,,,Plasma Lente Preta,ML-MAG-FOUR-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/plasma-lente-preta.jpg,2,Mag Four — Plasma Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/plasma-lente-preta.jpg,,,,
mag-four,,,,,,,,,Plasma Lente Torch,ML-MAG-FOUR-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/plasma-lente-torch.jpg,3,Mag Four — Plasma Lente Torch,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/plasma-lente-torch.jpg,,,,
mag-four,,,,,,,,,Preta Lente Gold Café,ML-MAG-FOUR-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/preta-lente-gold-cafe.jpg,4,Mag Four — Preta Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/preta-lente-gold-cafe.jpg,,,,
mag-four,,,,,,,,,Preta Lente Preta,ML-MAG-FOUR-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/preta-lente-preta.jpg,5,Mag Four — Preta Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/preta-lente-preta.jpg,,,,
mag-four,,,,,,,,,Preta Lente Torch,ML-MAG-FOUR-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/preta-lente-torch.jpg,6,Mag Four — Preta Lente Torch,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/preta-lente-torch.jpg,,,,
mag-four,,,,,,,,,X Metal Lente Azul,ML-MAG-FOUR-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-azul.jpg,7,Mag Four — X Metal Lente Azul,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-azul.jpg,,,,
mag-four,,,,,,,,,X Metal Lente Espelhada,ML-MAG-FOUR-08,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-espelhada.jpg,8,Mag Four — X Metal Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-espelhada.jpg,,,,
mag-four,,,,,,,,,X Metal Lente Gold Café,ML-MAG-FOUR-09,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-gold-cafe.jpg,9,Mag Four — X Metal Lente Gold Café,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-gold-cafe.jpg,,,,
mag-four,,,,,,,,,X Metal Lente Preta,ML-MAG-FOUR-10,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-preta.jpg,10,Mag Four — X Metal Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-preta.jpg,,,,
mag-four,,,,,,,,,X Metal Lente Torch,ML-MAG-FOUR-11,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-torch.jpg,11,Mag Four — X Metal Lente Torch,https://site-pi-six-62.vercel.app/assets/produtos/mag-four/x-metal-lente-torch.jpg,,,,
penny,Penny,"<p>Ícone da linha X-Metal — encaixe compacto e construção premium em metal.</p><p>Óculos Penny com proteção UV400 e lente polarizada. Estoque próprio, envio rápido para todo o Brasil.</p>",Monster Lupas,,Óculos de Sol,"categoria-x-metal, colecao-novidades, colecao-colecionador",TRUE,Cor,Carbon Lente Espelhada,ML-PENNY-01,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-espelhada.jpg,1,Penny — Carbon Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-espelhada.jpg,FALSE,Penny — Monster Lupas,Ícone da linha X-Metal — encaixe compacto e construção premium em metal.,active
penny,,,,,,,,,Carbon Lente Preta,ML-PENNY-02,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-preta.jpg,2,Penny — Carbon Lente Preta,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-preta.jpg,,,,
penny,,,,,,,,,Carbon Lente Roxa,ML-PENNY-03,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-roxa.jpg,3,Penny — Carbon Lente Roxa,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-roxa.jpg,,,,
penny,,,,,,,,,Carbon Lente Ruby,ML-PENNY-04,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-ruby.jpg,4,Penny — Carbon Lente Ruby,https://site-pi-six-62.vercel.app/assets/produtos/penny/carbon-lente-ruby.jpg,,,,
penny,,,,,,,,,Plasma Lente Dark Ruby,ML-PENNY-05,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/plasma-lente-dark-ruby.jpg,5,Penny — Plasma Lente Dark Ruby,https://site-pi-six-62.vercel.app/assets/produtos/penny/plasma-lente-dark-ruby.jpg,,,,
penny,,,,,,,,,Plasma Lente Espelhada,ML-PENNY-06,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/plasma-lente-espelhada.jpg,6,Penny — Plasma Lente Espelhada,https://site-pi-six-62.vercel.app/assets/produtos/penny/plasma-lente-espelhada.jpg,,,,
penny,,,,,,,,,X Metal Lente Roxa,ML-PENNY-07,120,,,continue,manual,179.90,297.90,TRUE,TRUE,,https://site-pi-six-62.vercel.app/assets/produtos/penny/x-metal-lente-roxa.jpg,7,Penny — X Metal Lente Roxa,https://site-pi-six-62.vercel.app/assets/produtos/penny/x-metal-lente-roxa.jpg,,,,
